blockHash,blockNum,numOfTransaction,gasUsed,gasLimit,exTime,processingTime,timeStamp
0xa32e77a6a50600a152d31e9c159bf60e4138bf761296a5a6dae9cabbe9c4a74d,9951664,154,9854955,9879463,110.80095810990349,150.639856951222,1587932178
0x56e64e623a6f53db5e1cce9dba99c445703ebda229648c2117e5930dc0b05fe0,9951665,168,9874948,9884252,72.55423104617238,122.30761918880839,1587932190
0x371222ae39b1fb1d1c9b98f161561844a04a9d02727033f593e4bd264c1dd19e,9951666,194,9888218,9893903,91.08877320087983,137.94954673127296,1587932210
0xe39901d32b7bf8f78ffdd2e0c14a7920f9ee47cf42f714ceda8b06342bf4b3fe,9951667,58,9866197,9884254,110.41890693429633,149.953124940095,1587932223
0x026ddf3661e3401e8eacf9041b49cd389a48780613352d7a9fd82ab6db2ac608,9951668,142,9883158,9889055,75.34755925075027,124.17285772621634,1587932239
0x956f448aebc01984378c7acecbf4cd5db8b43b9f3e1347145cb97f8ab49c43a1,9951669,173,9889980,9898711,94.85292505850387,145.60185132915657,1587932242
0xc35ef8bab01cde70df01e91e96d00b9eca48cb37b32965185f17403405d41fce,9951670,104,9895128,9903533,106.42671444344086,151.64722603898036,1587932276
0x052b0e504ecd3b052cbfe43e7d1dc9ec970e94c607d6ceb62ab28e85fc0cef0e,9951671,39,2114221,9893874,89.5086970248488,133.23463114400818,1587932282
0xa083032d0d7255a08626f547af7b44947033006b886eec5cff848af7fa6b0e99,9951672,144,9894158,9903534,108.4279691095756,149.9350137860465,1587932292
0xf392cfe2f82734fcd0bdbae3470b30b76aaa547940e930fc775537210038011c,9951673,108,9906094,9908357,75.04439684141668,126.7573294741592,1587932302
0x17c5758a5041d9994d9ff4e46a84e1a9ece6d124a75cdb54d476c70e2d3d7fc7,9951674,92,9911627,9913192,85.20830057711497,129.43031596527123,1587932313
0xab0725917a67a085dfd5b36c8f4a7d6ef39016b313c9ce91a869c2c7d746a691,9951675,114,9917897,9922871,87.94882436584226,133.73550983029725,1587932330
0x3a0258a30c50fb0135f2106dd9c0b21ada93c7ce53dba46988e691d878b12376,9951676,100,9927828,9932560,105.4856037824052,160.54059357229295,1587932346
0xa37370bbcec8f88db4554b8c661c306c0cf35e2381b591c193ee904474d021ed,9951677,97,9660606,9922862,105.92046133787586,160.74677769118227,1587932353
0xec4590bc5bf88d78d1b9874942d28773834b2673b04eab2d6a09d6992733ba27,9951678,0,0,9927324,2.127341309266691,46.17646880896752,1587932357
0xba846bd9aa8a4cb6692506fc962fb62cf9632c8a1a1cc264ac2f2dac881adac7,9951679,66,9917333,9917631,109.71312002801659,156.75829846504325,1587932358
0x38e5da93919942c39bcede1ead2ba1bc1383843b7eb31d2dc7e487537807f388,9951680,142,7167555,9927315,98.86633201207519,139.24121391368976,1587932360
0x179120944fb9e9b9c39bacb87383b0a1219d7fecb12af50e6a0bb946ffbb389a,9951681,192,9925485,9937008,86.31539146483074,138.31052454828588,1587932378
0xb613119789008efac8a67ae6561b1edd41667a56404cf466488e9001dd0e4879,9951682,200,9916952,9927322,79.55367405825521,130.97158601200215,1587932436
0x7e989abf3c102ca2d594e6350f2c7953e45453423ba5cd635c6277e202606179,9951683,254,9928073,9937015,90.51817536541593,137.92264239804106,1587932476
0x7af57428922ea0111f5cae2ca5dad71c681584645be7fed13b54bd662409a371,9951684,226,9891835,9946718,93.17359005795433,142.30710705421458,1587932514
0x825845176a5ee87cc6dadb87cebc92c63d3b9cc9c5f49cc8066bf6d2e76a64b8,9951685,211,9944807,9956430,109.85218737805124,155.7623575000695,1587932542
0x457c4fa84367568f05a86f4cd00ced9229b65c7cf4187c061026a144a653d78c,9951686,110,9954857,9961275,83.15246938696475,137.42141625742318,1587932550
0xe4b85656b79442af66b5bb67659eaf107ed4e36f31648004507ac45661b5b080,9951687,180,9932896,9951557,98.86699684940702,144.69416258569126,1587932558
0x292ada1197eff0844548860480bd578e0a57378c7c5a7eff02d34f4e5fdb6fd0,9951688,164,9942655,9956390,106.98677509835923,160.6635841762986,1587932564
0x42b8c6fcde8372af39580a1c2e64cf3e99ba96bd6461b77cf99cbdef61074723,9951689,135,9948009,9966112,74.37295471868127,117.9849006863799,1587932572
0x8202692e980bda9e93f52c366a8b2ad0630a8e4637535f03a2ba8eecd730d054,9951690,90,9938103,9956381,104.35546729583908,150.27289533407688,1587932576
0x9cc0d60287d447e0769538645824a7ebcaaba6c50b4b9b233456c4ea09995f1c,9951691,226,9957622,9961216,94.6663052365095,144.23145405917086,1587932583
0x2ab2c9efa7f418aa3355ccc813aba6df49d4fc49c8335cd586ba5a5626f2e477,9951692,188,9947269,9951490,110.28933120823584,157.5323054946981,1587932619
0x41977d00470a1a59d3b93a8e0db6daff7982e881041a45391ad884a3fe2efe67,9951693,186,9945609,9956344,85.99366058523924,139.55948310487804,1587932653
0xef30182966b155224261f7b79d1930e3d3c1b0c7cacfb8e15499bd4e863f8532,9951694,145,9931752,9946623,84.83310564278709,131.351458804654,1587932666
0x4696b311efbb6d48a4ab62d27a3423c8f1d17080322b47f6d821fd6f4f6125d7,9951695,106,9900577,9936911,107.71220767542015,159.5497934426571,1587932674
0xbd86893b8b4e9acc5b6b7ccea43a3ad8586ad157d9c4a94bd9ebac9a44cdb337,9951696,180,9934353,9941710,105.98540033787904,146.8669448116636,1587932695
0x211e8c24a791783d299062e08848c9026266faccc707e9a9be32e4d93ae0f2f4,9951697,29,1579907,9932021,97.42757975275848,144.99912446978715,1587932705
0xc8b7aea2bc39bc85c27e62015c97333437295bdac0e09f51c8b7a66afa53c11f,9951698,170,9898405,9922323,109.51322006478125,164.5198358495703,1587932726
0x6a078b6f781da9965fa7760505cea2b807aef9ba681259ffff9ca78ebecfeee6,9951699,112,9919090,9927134,98.48790962041075,151.8346382532328,1587932734
0x4d3f6257ed21eb0a90e43948dfd01927d1e6762fd56bb4659427f27bfbff689e,9951700,122,9916521,9931970,113.48997681945548,165.7654051558712,1587932736
0xadc6571bee908eddaf19367af8c737f36e9e1e51f388da4e2a6923896ee59967,9951701,81,9922007,9922290,73.80548512901439,125.4077818813277,1587932748
0x059e0b675317bac108924b4287b3b3e48e6fa098f9379df7131b326f26a7435c,9951702,205,9905096,9912602,110.12614030681385,152.3697385119293,1587932763
0x449e4fb5089d88ca8f0f14f78c732f760a9ec4316f7513808c9cb0605efe08ad,9951703,127,9903612,9917432,112.31258982468374,162.12787002958413,1587932774
0x7ee2d259b5d5b1e37af30bb310cb85cb52eec73f5574cd130e265243086a39ae,9951704,179,9901611,9922256,92.88912549868624,137.54339476703268,1587932781
0x81f74f586e6af0d80d04d9cec41fa93797fc28791262a8b2f02f108286c01c6d,9951705,143,9810768,9912596,112.73497026826459,162.30249379421014,1587932813
0x00c7ec25ce4df38b9647a7b39d3d1a9bd16b2060c225e78d17ebc61cc4b4aea5,9951706,263,9911722,9917288,95.99937531302851,149.13575727588707,1587932825
0x6201a72dc8cee48985f1177e54c7b7f4b67145114af2f9d4c3d521d671080688,9951707,154,9915734,9922124,111.44118772934463,162.50306743904068,1587932853
0x72af3911c3a94a64ebbc5a7459d897d9da65ee0aac6335c04d044c6bff2618e9,9951708,249,9915518,9931812,72.69440761150733,116.32970837036879,1587932865
0x45e53e3fd3eee975673931d99d8b93e6a440aec4535dacd8a9c463094d6d4bc4,9951709,151,9914902,9922142,101.60271180212504,155.74809625316118,1587932900
0x889194316fc82e2e2224fabcde429c3bfd6507db96fafbc58bd6b1caf119147e,9951710,149,9903984,9912485,113.81641248742915,160.36921449704604,1587932903
0xef74ba506d0ec3a13e587f878cb7531d1031af63a8c07217c0f0dc506415cfb5,9951711,78,9864382,9922164,90.70773378755476,133.01536237308062,1587932906
0x198da727c9f5998a57206861c20586802fa63fd933a9846579768fd68293c1ba,9951712,162,9926365,9926925,98.34527473237002,152.6614529658826,1587932907
0xcae8ff4922d67f963bd421e0ae97989e4380502912330f4511688489d8253b52,9951713,104,9923744,9931772,79.0904539847437,132.2599977389612,1587932928
0x1c08b89cc13e83cdf3fd7530afbc81f1e674c05bd4936672d161eba165b0c44d,9951714,83,9934158,9936611,109.6523530772638,152.9157281446558,1587932937
0xa6821f39277bc9e9acc6908daff2225431da32f0bed05d9644b22ff6238d0912,9951715,213,9946301,9946313,87.65514893487666,141.45169152055024,1587932941
0xd22cca69439cbfebb983d1622f684142af8881003d5a58a368a2ad141339fb5c,9951716,54,9935396,9951170,109.77489365767164,158.6240774424964,1587932972
0xcb6976aecbb0c201afc6801ef478ee42dd5fb1849ed32eddae3cad42c06154a6,9951717,94,9955067,9956007,101.4648677489431,154.02504794843563,1587932974
0xf71f0c41c8869f03e99e07d5656c44b557fe056c05296d5a8964eeaada029b61,9951718,248,9954177,9960868,81.47766733652345,128.64669571922732,1587932987
0x070b147ba2ef509a0ea978ba2aaee8919e642b1ab2a975617922604f53fdc649,9951719,167,9935898,9951150,112.96094440828112,162.9765699617203,1587933050
0xdca64803a4cc7e76aef47d0c465e56701c22ac6dcb56cd44bd18867e250c4acd,9951720,145,9936956,9941434,79.1923061620906,124.15178608126544,1587933067
0x404a568f39e9814eec89c058b89c2a66059b26d62b5521a4269e223101c8ac3a,9951721,44,9933355,9946283,113.77791584853534,164.73526902517827,1587933069
0x04b23383ee91d70dc69c0265adee94c3059c1dfcfcf45bfca180a1428db0a7ff,9951722,108,9921928,9936572,112.27609042629848,166.0521761023839,1587933079
0x431af4ceed784b2ea891fdb2037c15662b8919c1b24177196ad2c4aa070f37f7,9951723,206,9927089,9946274,107.30232700308227,148.493120671437,1587933102
0x54ffd98e04536404ab325d154bb74678aa45172b581d28dd1d18bae9c6a36d77,9951724,194,9924375,9955986,81.71690296447838,123.54851913517794,1587933125
0x19a2d35a9dd4c2a28a92bbd5235232edf1ef0063a2cf53d3742bbda46fb304a1,9951725,152,9466588,9960802,78.31075363954048,120.86978302698677,1587933132
0x10c161c597081a7e28f5372306b8ba7493caf28d0f36351f49dbb916ffdb72df,9951726,176,9955342,9964943,90.80385065778825,139.67103851461093,1587933139
0xf3248edcfe19e37a30d1cf46cf279a8fb464184cc2f8e557682db1be2f26746f,9951727,149,9944489,9955213,109.99665384041663,156.18971042887256,1587933150
0x7b71af2e737e4475050fca348a28448a506d2ed8b8cf9f1ea29ce7ef98a2780c,9951728,109,9930390,9945493,96.42174104547374,142.99677413263743,1587933163
0x861d2414c408e3a4157ba036cf3bdd2f61779a19e443a2197013edf37bdd946b,9951729,175,9932989,9935782,113.1186783709626,167.8985811130336,1587933177
0xaccdefe01ceb8d283af974804add1a97aeb32744b8b9ca420149ec9d971297f5,9951730,220,9942805,9945483,112.57207856707677,160.04182839533212,1587933202
0xc80dc38dddfb4bf5ae86e9c3b90d7b89c83a6c23def63cc458a6c7da36b7ba17,9951731,116,9953977,9955194,106.10857410356644,159.5584623368825,1587933232
0xbabab39844f50aad2677629b71f3655475b6142b332016ebb2e9cd68e8f95473,9951732,122,9948850,9960055,108.7256471146404,163.88569252170996,1587933237
0x797e5b542123475ec95af24c3162e15ec647ef33a198845d3a475144b29b0cb7,9951733,99,9954225,9964903,99.12980882863029,143.80659252674036,1587933241
0x2c3f950901f9cb5f66b76ad39fd09f559ebca0091c36f2214c7a69ed4ea8d7aa,9951734,216,9961585,9969754,91.56533636717722,131.1195587066619,1587933257
0x7fba2467a9358236f23ba11f148f1bb4aac7f942b48f1124a1048802a5f481c9,9951735,189,9520948,9979489,77.59765949536896,120.35438205388985,1587933322
0xc4ccc5c02f09e7b4b5c4d2b745973f4246780f5b4e218c16d4628d6f4aa0b209,9951736,202,9531759,9983691,103.49773100373244,158.09021631411304,1587933324
0x6c69164616e1609bfbda8d07241b878c0bf1cf1b2b7d8308afb3b99301f31897,9951737,165,9953348,9973979,74.98529633614073,129.9875258108859,1587933333
0x075ce52714c7c341204bc15b5176031f38eea1105fa5cf6e020d5fa0a2e653e3,9951738,206,9977035,9983718,107.27786388489585,160.88270859846176,1587933352
0x4dc2b625e480be7a1ffa19bdc352e8057054dad1456d8887ec58126dd52d0fee,9951739,68,9978819,9988584,79.41346847207718,132.99941036337276,1587933359
0xb64aac40622185da3fee6f1ba188d32b95407eb25c4cfabc46015de2e255d9c9,9951740,165,9983925,9998337,87.31398701905493,133.97386830977348,1587933361
0x47720e40f33615c33e697579a360e4897d3155a6937cfb6ecafc67f28fc27b72,9951741,234,9985570,9988594,92.3262689677886,139.9977035290571,1587933392
0xffd3e9e5f1423fce2895f53d731b067bec9673bd0316004d52011dc3693fa8a9,9951742,119,9970348,9978863,106.27371465329615,151.52237516598024,1587933395
0xb5fc493c9cb9998b193f1b64e0e8be02bfd61398a794d26cd443ea4dd36489d9,9951743,101,9967440,9969132,114.27215903871078,167.21013356118786,1587933400
0x99904563f503f2f6820ec53be0d90b23038eb1793d64ca101f8ba7234a2ef941,9951744,159,9965474,9973998,86.57338818909669,133.59446352745286,1587933406
0xa81179c31fa29ff6a9033b46f21d159f944a0e29c9910c3d4d573752579b1be2,9951745,129,9954913,9964259,97.11483738358604,140.72612155187886,1587933408
0xd0d0d520fe9dde8b5e48044d1d8c2bcd761ecf60e55f22a3e671640bfbd6349f,9951746,101,9934485,9954530,94.09030332519245,134.62783918684474,1587933425
0x15c517fe7b4f2ed6f71f410b746d63183d52b7b8012d7b2eae4ad131d988c883,9951747,0,0,9959362,2.9988212828455767,41.87871164941389,1587933441
0x9e58856814a8d3c4a9f7cf61a161311be3eecdd6ee6a0f038a48b1df827f19c6,9951748,143,9944614,9949638,93.76196891554274,134.5546885241076,1587933442
0xddc8aa566912017a6676f73fdb779ece62f0d634d3a17dfa0a05144aac546468,9951749,129,9929774,9939923,95.48263130418471,145.93437451235818,1587933457
0xb7d079f8e2c3bbdebc026c829781bc5afdf4145cd55efd7a53c47d6b92dcd2cf,9951750,218,9938403,9944763,84.95379125114789,124.64856408209086,1587933466
0x7bf8195730919b7e37c808b95aaebaa231faa77f472ba1bb9fb0b7b338b4f4d7,9951751,118,9940160,9954473,104.87890975353031,144.72736346372838,1587933511
0x80ec11fba97062b483f09b190beb97f5c7011dbfcd0c0188fe073768f91ae377,9951752,107,9922799,9959313,90.46265587350825,135.079225256013,1587933514
0x9a413e112787c192ed863a44b76ba1dc7ccc30ece90f555607599b55d61cdf8c,9951753,143,9921530,9949589,93.36430195801195,143.56939251075775,1587933519
0xf1a11fb45d8af55ce38d6e5de37fc751565914049a4038a471ff3cb21d1565f6,9951754,196,9958278,9959304,71.85872947078846,112.70407327605216,1587933525
0x58e96266d2074511a00ddce8bcad661ff834f35d73eb1f9bc1cabb8c0da5f8bf,9951755,121,9923094,9949596,114.10538832609731,160.71454343967034,1587933548
0x7edf0be490446436d009e593bfac2966e14343cfb525a643ae230b7bd46d16f7,9951756,147,9943613,9959311,84.32953927279682,132.2448329117763,1587933566
0x066b35ef5ee65c41f7908209a6d692f0ab423ddf2c77771ce9783bd97b177078,9951757,113,9958688,9969035,114.79258962305329,164.59180470156636,1587933569
0x5b17d275c94aa9feaacbec1c1d95ecaeee5dc7dd6f7b71d0355717fdff6d8fb5,9951758,21,9971669,9973888,110.26300727891143,160.20111361266282,1587933576
0xe9144a18bd71b95f2cd1def673887a7751d9d342f2408d5985342b7336acafd0,9951759,176,9948825,9964149,79.06066050282281,121.97774151704883,1587933592
0xfa28f9dc847d4e78e5eeacbaa0c6b8311c9d67005ad12c58cf88c19bd60869b0,9951760,118,9971760,9973878,114.53471102713638,166.41474331921586,1587933615
0x7d546e3c206ca62ef7bf10cd449387b1d0fada56b39da0a7ec6042f85eedb035,9951761,89,9971528,9978746,78.77207893976949,125.13892897852077,1587933617
0x00b01f2faa4da1cfad9f82d864176321b2a29bbe6f73a756b0f8ac620a593cb6,9951762,268,6391327,9988489,106.75922324275223,154.25721082746966,1587933618
0x3a438d57e0517f88f8dc60ab22551ac0739e84a5f8b84a7321ad586460d1f59f,9951763,56,9979412,9988098,73.52570324736745,115.5211369108668,1587933622
0xad364e6dcffe166ff767d589e42811216f01841b8fd5b76793ac36f056523fd1,9951764,179,9982658,9997851,73.45754518885633,122.88884909108344,1587933623
0xa91ffb9fa7fc7887e63f3eca963afe4a43c8e1ff74a6f4b807929037be758260,9951765,165,9982078,10000000,88.91726364153627,140.71454961088165,1587933640
0x6bc8cad4825092dfd7a560aed38e713c5a3821ec5a30a0cc7fe94b091b4b3bfe,9951766,75,9967093,9990259,96.94562252963067,146.95747646862165,1587933662
0x85b06a11cf1f0a0c6dee57a541860cd776462ef81de0d722f2b874668ed7732c,9951767,75,9985595,9995104,115.19947227214061,163.62032687998368,1587933664
0x263d7be389a6363751bb7352497c7bec2d0d3fa6ec46f2e975364187f700ab80,9951768,142,9970015,9985345,93.01768532688071,133.81576044029094,1587933670
0x1db824b8f927f2738655f4226846534eb7ad55efeb76abf9b078f27aedcd2773,9951769,173,9983709,9990199,71.27239427942423,115.03037805304857,1587933685
0x4ac725a009084f22543238dfddcc5c8707b5a67a5b99ac5c10fd3f016cbd9194,9951770,207,9978718,9995068,82.08794152814836,136.21224899382923,1587933717
0x2d3e9184902ec0d8ad73d540cd31fd267c253048f5961217e436a93828edc990,9951771,194,9979671,9999926,92.51912543641967,141.30558142528346,1587933752
0xfbbbcc21a3ccc48949a5e39c6ff42b8645cf99814adb31e0c5b5a14c3413ed19,9951772,163,9976588,9990162,107.08282512519867,147.7369250190023,1587933771
0x9936fc7e213d7de4cf2b24bbd2cf54cdda446608f5cea061da6845197da5a08a,9951773,103,9995944,9999917,76.99721438789669,122.00573410803486,1587933781
0x18015c8ee13bbbd2d967a05083d4abacbe721fc80e3279cb8c4038715dcb3198,9951774,159,9984692,10000000,102.93971090831727,151.05038116648853,1587933785
0xd226585a72026a19cd01e64eb4b8e0144b8399021453a2ec798e874e98fa7222,9951775,87,9982975,9990236,115.15603755636201,164.28561286306166,1587933802
0xe9d16310f512df6e6c493437a29406fa3afa813c56a16c4b0f45a2ee0a19111f,9951776,202,9998289,9999991,92.93770662235868,143.2601307949784,1587933808
0xa35c7d824084fbd0ee0b9e88ed078349e1d25eac1534d783be73e29267c96f51,9951777,138,9982177,10000000,87.70806923259,127.46536038545152,1587933836
0x6957f4de219b52bcd09c990bb0aeffb0aced0d6a4bfecda644cc5aa2e0eb4274,9951778,89,9975147,9990236,100.79828105169801,154.73526746141334,1587933849
0x84606ef1cbaa4e685667d99b6bfabd857e37a0408c85f1902723c5d3cd13b2e7,9951779,121,9982714,9995093,71.52065096460129,121.54342976745207,1587933853
0x4b9396ce89a84d365453d31a3e30fd5594cc5c9d5034ce1cb6a0ac1302eb65f8,9951780,121,9980771,10000000,97.38546109041204,142.50400986688115,1587933862
0x2a283658d946761d48d3b43862466284e8de88635224e01f97893cd793a91ac8,9951781,89,9981488,9990236,100.74420137264194,151.123472838278,1587933879
0xf18bd980107d42b6ca37dcd679b622e499bdbe26670881b5bbc873b43192a3f6,9951782,141,9999659,9999991,103.70224036643069,154.0746543964974,1587933886
0xdabbbf28a3211f0b39d7616121cfe4c3def96ff239cc5066bf447268da472443,9951783,33,9988350,9990259,81.09761416191488,130.13368979910535,1587933896
0xf56bf2c398eade46cc8a2a5bb32cb9c1c561a3cad4c05bc84b055abfc1d290d7,9951784,167,9963641,9980504,89.335999852019,135.00033982030362,1587933899
0x6f8986a796286f18205edb32c0c7163db64767871c407f31972b2b3d5e1713ed,9951785,74,9980001,9985354,77.48843101895908,126.27990855732858,1587933915
0x7c8fffec8a493acdc79c10e4cb83d268e1c3de9ffc6a16c7eb1e8b704177e740,9951786,196,9973825,9975604,96.89636119343018,137.5162303593939,1587933920
0xd33126852ee4e2fe46b6f6123bda0e0398d86f2ce72ab2e4a602782932005166,9951787,90,9480838,9985344,88.70975795385073,131.67512717352196,1587933944
0xd0b66470c3e3668207b347df52b01593df0afda02fc42e38d424c029e782c862,9951788,54,9955104,9975607,101.82451799308873,142.49379447200226,1587933951
0x004820eac93701daf17efa85c91cc44bf53f534eca1671bd8845b39b3a0dd43f,9951789,254,9959168,9965867,84.23922110786283,134.00254354499776,1587933980
0xfecda30d0cf03a15a2468bfde59bf3dbb8d7ac0a12008a6ccfde2cc37a4e57a1,9951790,86,9940438,9956145,100.14543665722796,149.74503833551364,1587933988
0x3b48571cfaa8a4179c871cbd86217875bf3a43108518f261cb76cc594ca85659,9951791,152,9951418,9965866,103.15189407599442,145.17231631702836,1587933995
0x9641bc2407c902158be3e5654637049cf022c1472991df8af3fca3c7c1c8cd40,9951792,56,9027537,9956145,111.70150904748002,153.17259706003108,1587933999
0x8a3054135b0cde5cbaa5b9548114c5c1fedde472bf4715640a044b2ed6fa6b4e,9951793,221,9959627,9959647,106.18015712612672,161.4419963446747,1587934009
0xc34945c7d40f93150d23748f40061987c47ee58c79aaf091afe6b5f1464e47e9,9951794,190,9956368,9964511,75.51518579948569,118.32285868721644,1587934060
0xeefe17f497baf632dc59fe2c84916ee181ce635bc520bd7b719b93a6741d194a,9951795,171,9960474,9969366,99.74531900164689,153.5615461269203,1587934073
0x74ad28f3109b1730dd654440ab9113a3ac145524a9c11bf90f2470f57b1e9f0f,9951796,0,0,9959632,3.048718923462381,46.959024455920094,1587934082
0xa373752389804501e1b47c1aebcfcd15cafd437b68b90aace6e383f26c37c827,9951797,230,9959511,9969357,70.58330850994506,112.8279346905318,1587934083
0xe4c5fe368a681c9239b946a58cb2d49e89a32d754857e900c80c54992c645972,9951798,72,9957411,9974212,89.15586703736668,137.21906234560066,1587934096
0x550f206f4db616917139d1ef58edf64bfa12545cb138cab038c3718bedf7fcdc,9951799,245,9976917,9983951,108.63378239373883,159.06156062754405,1587934097
0xd140ec246babc5346240d61af18dca21136c02d6e99135cceb8a6eea72f23d63,9951800,93,5182968,9974203,86.78772002184223,139.57538823016077,1587934133
0xebf37172afb4776fa3766ca584f9ca0a7c6f16a61a2234daaf0d719938916a17,9951801,151,9973955,9983942,70.77773987316606,124.42993352133246,1587934140
0xb388c96e2ae1df2e9748288d62e75a8842a96a8e2a3e365ce8d1cf616e7da02f,9951802,148,9980421,9988804,110.63339467573098,155.6880479804337,1587934141
0x53a3f7dc9bf8435ccf9a39d735932aad6c6a644c90b1c14ca3f8e3ba29c808e8,9951803,134,9976551,9993670,77.8258041971099,132.7748874536406,1587934156
0x5fad8527e9c19e9607817b66259685f79a8472a8ff4c7dc43812407a894b75a7,9951804,259,9986259,10000000,86.64394238675753,138.49538650829658,1587934169
0x0d4c3872f080c55b1a5c24e55f081d4f6c6d31e7489b2e4d9678ad2cbcf112e4,9951805,246,9986108,9990236,96.50372805850262,139.53530053282736,1587934244
0x1e3d0a18afbe1905a6cfc5e52e20755ae920fb3fa16641d1e273c80a01a2bc5f,9951806,196,9990309,9995109,106.18176424620866,153.9697030326939,1587934257
0x1c42e2f70d95351789f626c66797c39348f0b9fea7fdbb130a23ad9b6f9088d1,9951807,156,9995913,10000000,84.63211821989631,137.15315904313616,1587934259
0xf3c5eb8f7d4cec47c718a1f25d5452dcd060b0ea0a1939a7fd5fa4d6c2791a48,9951808,134,9983990,9990236,93.64940674277454,146.7517133112691,1587934262
0xd01afeb537eee9be2d3edc5ca12969e485bb4aaa74756c5681245281312a1365,9951809,69,9653933,9995105,85.63594718212093,132.79091785660057,1587934270
0xa2877b52218b6d29ece32961e3d1f63da812d276e3b3210d740bd93ee8ea8c26,9951810,235,9983210,9985375,109.4056032144768,164.58918826987247,1587934271
0x03c0c8acccb19a304f62dba37d094bee70fb6f218ed71a956456da02724e9822,9951811,114,9968073,9975644,86.22505685663009,136.53072840133567,1587934282
0xf5c30a271de342874ca3552b46424dc5730d43b76aa727d091d72ad17964123e,9951812,139,9971348,9980505,85.10560402843936,126.4563720835424,1587934292
0xcf21d4fbed8e77739daccf6be86a0c27a4b511b99e0e281cd296056af126f5e2,9951813,147,9589200,9970797,80.3760121184034,132.86536141187872,1587934298
0x9198dcf3aef73096073260e23afdc2fc116c28f3683355e3ba343fbed4ef400a,9951814,215,9963539,9980533,110.1231396027778,154.84946648028276,1587934356
0xaf69efc69546c0c44b0505f609ba318bbab449e9b0f261e1f9331bdf1972d176,9951815,175,9966376,9985383,113.95966193580966,155.99870633549227,1587934366
0xd7925443510f624af170a32a02bacd8dd60b872a58c35a0e07162cecff9c2edf,9951816,177,9975630,9975633,111.39498574248537,164.67242015551108,1587934379
0x00735a0ae3b6f7873f532eaed2218307caf080ecf1b13a3e6938f149eb375278,9951817,194,9970653,9985373,100.68605523927283,146.81902738686148,1587934394
0xfdbbf7361b4b0be1b56a03da46b7aa49dfa0eb888da55f908e34824c50b99fa2,9951818,180,9961801,9975623,82.00029782853707,124.15736001208356,1587934399
0xa9d60314cb6345957f81768f0a9dc4acea54d3afc858e047fbe12a9b4c384ac7,9951819,153,9952037,9965913,108.98614968844073,160.61264153245793,1587934405
0x35e41f97881e9158241bf6849c2d7eff028a5d6cb5fa2d7ea64da3c0c7b1dfe7,9951820,89,9954476,9956219,95.55629813523164,137.9646722971,1587934407
0xe6579c9afc3a07c0eb585772ac190bdf2e40670f06e21f20979aec797e23210a,9951821,216,9960988,9965940,99.43784468907373,150.43398262026608,1587934432
0xce9e64c965c781dbe137d9e19ed987e5f23db38b35818debd562475b43b877c3,9951822,182,9961182,9975671,103.12692687462842,150.25461498547634,1587934439
0x0871218ee0ed52125dcd8c8976545c9f80e9d678073a772d3030ec9560f7bba4,9951823,118,9950098,9965931,91.70458133517577,133.62638277362626,1587934451
0x663effc66cd0ffc5f0b90baf82bc5dbd3d62e50e3ba6c2b20c8ca1765deed78c,9951824,211,9956894,9975662,86.92162513247135,133.2048482467904,1587934472
0xa685003aec0ea3afcfb0ce85a8898ebbb388feb6b129c603b2bdd718a54287c3,9951825,93,9974359,9980507,105.14835163483625,150.0951344988078,1587934485
0xd26ef83361203b0cb1764165584be1df656009c22b367d6223ef5cf82c9f1155,9951826,188,9976694,9990252,87.14662651229084,139.2677393560454,1587934488
0xa4f154e546bbd65f6882dea6441fbe2512c020f2bc1deb4b080a79d8878a21d2,9951827,112,9967123,9980528,75.46024773209183,123.15102309345028,1587934508
0x667a61b4918c26fc0f0d5e6987c0f8cb1d283d4a3b812558b09cf84671d77e7b,9951828,178,9982556,9985383,77.8513374637285,132.38274094632945,1587934535
0x1e56977d2d08391991ef1e2b717c5a434606c3c7489abd763df5c2022d9a08db,9951829,147,9981708,9990255,88.97778710987379,138.36024846846576,1587934544
0xe03d4e54f5b2267e223459b05bac3b48b2ae9938e01ac505f9ca96656898655c,9951830,75,9751640,9980528,98.13592838219853,152.80309738751203,1587934546
0xf05ce92a77010264d614c59ae67a2eec16ee7958dc590fbc66507bfcd596b560,9951831,63,9691346,9990273,102.63582031926103,152.30798078818358,1587934549
0x1f8d50f182d1110c5ac4e03e5eea5a9064cb0af72467359303f5dd60cb925700,9951832,114,9513490,10000000,71.22802170076412,111.171656101405,1587934557
0x4d7e1e1bb537967a2965778a28ee71c65e9c11f49158f14d93c7ea0b509c5340,9951833,256,9976657,9990236,110.71218821591799,164.18766589697776,1587934560
0xf927dfaeb813ec7fb50eb4b43c0cd9437c382a351f0f0769ae15a6a6ec7caae3,9951834,53,9978953,9980491,95.9871949958865,144.21643602315558,1587934576
0x1a9d638d43b15aee09352e168929115cf2e0c62e3b7f86b02ebe6bf7e54307f0,9951835,110,9983989,9985363,104.04756462946975,150.9799863239781,1587934580
0x3e35c3f9dee22f2c0f73349400dbcbf4eaa7dff0533f2bcaff13a6f3f1f3adb0,9951836,153,9988104,9990237,114.54642236154434,157.25621589201387,1587934585
0xfa54dbdaaf9a02931be0de16c26e403a63658fdbe2da7c4c34eb30e6d3b3b12a,9951837,80,3473719,9999992,86.40713152580199,137.19454358918944,1587934595
